#Position (bp)	insert size	chromosomes
2843699.5	158.19276018099546	0.0
2849031.0	156.5924369747899	448.0
2854362.0	151.70756646216768	0.0
2859685.5	158.1818181818182	0.0
2865001.0	156.23173515981736	448.0
2870316.0	160.80786026200875	0.0
2875631.0	156.07943416757345	0.0
2880944.5	159.67126725219575	448.0
2886256.0	160.78807947019868	0.0
2891565.5	157.488	0.0
2896873.0	157.01473988439307	448.0
2902178.5	163.6820276497696	0.0
2907481.0	153.94642857142858	0.0
2912781.5	156.8065134099617	448.0
2918081.0	157.5539033457249	0.0
2923379.5	155.80445682451253	0.0
2928677.5	153.7788944723618	448.0
2933973.5	152.95726495726495	0.0
2939267.0	153.68013468013467	0.0
2944557.0	159.1793103448276	448.0
2949843.5	159.62918660287082	0.0
2955128.0	163.0715396578538	0.0
2960411.0	160.08996088657105	448.0
2965693.5	162.13197969543148	0.0
2970975.0	162.87187751813053	0.0
2976255.5	163.8523316062176	448.0
2981534.0	155.34134275618374	0.0
2986807.0	152.55882352941177	0.0
2992075.5	149.62666666666667	448.0
2997195.0	158.18770226537217	0.0
2999829.0	157.76923076923077	0.0
3002611.0	168.63513513513513	448.0
3007876.5	154.53846153846155	0.0
3013136.5	154.3095823095823	0.0
3018391.5	162.45935357492655	448.0
3023643.5	154.40880503144655	0.0
3028893.0	153.66748166259168	0.0
3034141.5	157.89767441860465	448.0
3039386.0	163.47747747747746	0.0
3044626.0	164.01543209876544	0.0
3049862.5	157.93638676844785	448.0
3055096.5	160.80252100840337	0.0
3060326.5	161.66398929049532	0.0
3065551.5	156.45179584120984	448.0
3070775.5	162.2594936708861	0.0
3075999.5	170.3121387283237	0.0
3081223.0	157.94375	448.0
3086444.5	158.52428057553956	0.0
3091663.5	157.0565371024735	0.0
3096881.5	155.98833333333334	448.0
3102095.5	154.20709267313484	0.0
3107305.5	158.9639097744361	0.0
3112512.5	154.35097493036213	448.0
3117715.0	160.17603911980441	0.0
3122914.5	163.2067415730337	0.0
3128112.0	156.81270182992466	448.0
3133304.5	150.44699560332194	0.0
3138492.0	165.764192139738	0.0
3143677.0	156.73176470588234	448.0
3148858.5	159.48104265402844	0.0
3154036.0	160.11513157894737	0.0
3159210.5	160.79876796714578	448.0
3164384.0	149.1627906976744	0.0
3169556.0	156.1754606365159	0.0
3174727.0	156.68333333333334	448.0
3179898.0	159.95205479452054	0.0
3184822.0	158.63125	0.0
3187407.5	119.0	448.0
3190239.0	157.8359173126615	0.0
3195407.5	162.30769230769232	0.0
3200574.5	154.03526093088857	448.0
3205739.0	163.46930693069308	0.0
3210902.0	160.45523329129887	0.0
3216064.5	160.49122807017545	448.0
3221225.0	159.13946360153255	0.0
3226384.0	155.5217965653897	0.0
3231541.5	158.88853503184714	448.0
3236697.0	154.53103448275863	0.0
3241851.5	152.375	0.0
3247002.5	152.47826086956522	448.0
3252149.5	156.87375886524822	0.0
3257292.0	165.73512747875355	0.0
3262430.5	154.28251121076232	448.0
3267566.5	159.1892247043364	0.0
3272700.0	157.98884758364312	0.0
3277830.0	158.525	448.0
3282956.5	169.61006289308176	0.0
3288081.5	153.33623188405798	0.0
3293204.5	156.1433962264151	448.0
3298325.0	156.56782334384857	0.0
3303442.0	154.36328871892925	0.0
3308556.5	155.59237536656892	448.0
3313668.5	157.59215017064847	0.0
3318777.0	160.88988883006883	0.0
3323884.0	158.23432343234325	448.0
3328989.5	154.34782608695653	0.0
3334092.5	152.47115384615384	0.0
3339194.0	159.02588996763754	448.0
3344294.0	158.85559566787003	0.0
3349393.0	161.08163265306123	0.0
3354491.5	160.7234927234927	448.0
3359589.0	161.58638743455498	0.0
3364685.5	153.17671517671516	0.0
3369781.5	160.74298056155507	448.0
3373485.0	163.11111111111111	0.0
3376028.5	159.17673048600884	0.0
3379959.5	159.4290763052209	448.0
3385045.5	139.3372549019608	0.0
3390130.5	159.6655737704918	0.0
3395213.0	159.34558823529412	448.0
3400293.5	165.1328903654485	0.0
3405371.5	161.53761467889908	0.0
3410447.0	157.24874371859298	448.0
3415521.5	162.15797317436662	0.0
3420594.0	157.1875	0.0
3425664.5	162.31948881789137	448.0
3430731.5	158.88269794721407	0.0
3435792.5	159.4446177847114	0.0
3440849.0	157.67763713080168	448.0
3445904.0	157.53430353430355	0.0
3450958.0	165.16450777202073	0.0
3456007.0	162.52293577981652	448.0
3461050.0	159.09375	0.0
3466089.5	153.54268292682926	0.0
3471126.5	161.56940063091483	448.0
3476162.5	159.60566448801742	0.0
3481194.5	157.18977591036415	0.0
3486220.5	161.56686626746506	448.0
3491244.0	156.39004149377593	0.0
3496263.5	153.39605263157895	0.0
3501279.5	162.569176882662	448.0
3506293.5	160.882618510158	0.0
3511304.0	158.61204013377926	0.0
3516312.0	158.8263305322129	448.0
3521318.0	162.9558823529412	0.0
3526322.0	157.89045466631214	0.0
3531325.0	158.90821256038646	448.0
3536325.0	161.36192109777016	0.0
3541321.5	150.475935828877	0.0
3546317.0	157.54347826086956	448.0
3551312.0	157.75848563968668	0.0
3556306.5	185.63832997987927	0.0
3560462.0	160.12182741116752	448.0
3562958.0	149.02439024390245	0.0
3566291.0	158.35930735930737	0.0
3571280.5	160.50382564340367	448.0
3576265.0	161.23711340206185	0.0
3581245.0	157.42295597484278	0.0
3586223.5	157.6140350877193	448.0
3591200.5	159.5234899328859	0.0
3596175.5	162.15113871635612	0.0
3601149.5	160.57843137254903	448.0
3606123.0	154.62222222222223	0.0
3611095.5	153.81102362204723	0.0
3616063.5	154.29313543599258	448.0
3621026.0	162.5808383233533	0.0
3625986.5	160.80105170902718	0.0
3630945.0	155.7815668202765	448.0
3635900.5	159.81774580335733	0.0
3640852.0	160.97568093385215	0.0
3645800.0	159.33783783783784	448.0
3650745.0	164.25172413793103	0.0
3655685.5	166.22767857142858	0.0
3660623.5	158.23759791122714	448.0
3665561.0	156.19245283018867	0.0
3670496.0	158.73107049608356	0.0
3675429.0	168.2923588039867	448.0
3680361.0	155.4112426035503	0.0
3685292.0	162.23863636363637	0.0
3690222.5	153.4531476646359	448.0
3695152.5	157.1596958174905	0.0
3700082.0	156.09173478655768	0.0
3705010.5	158.55027888446216	448.0
3709936.5	158.6355140186916	0.0
3714860.0	154.26375799116852	0.0
3719783.0	158.9009433962264	448.0
3724705.0	158.08070175438596	0.0
3729625.0	157.72779369627509	0.0
3734543.5	159.86267605633802	448.0
3739461.0	152.59493670886076	0.0
3744377.0	152.5091463414634	0.0
3748217.5	159.98019801980197	448.0
3750675.0	150.89430894308944	0.0
3754206.5	160.8938775510204	0.0
3759118.0	160.9698275862069	448.0
3764025.0	157.80091533180777	0.0
3768930.0	154.53862212943633	0.0
3773834.0	161.94634146341463	448.0
3778736.5	162.84064665127022	0.0
3783635.5	154.45194805194805	0.0
3788531.5	153.609649122807	448.0
3793426.5	158.8526645768025	0.0
3798320.0	161.42348754448398	0.0
3803212.0	158.41056910569105	448.0
3808102.0	166.3586956521739	0.0
3812990.5	158.86065573770492	0.0
3817877.5	156.21491228070175	448.0
3822762.5	156.17041420118343	0.0
3827646.5	161.38717948717948	0.0
3832530.5	150.52	448.0
3837413.5	161.49250535331905	0.0
3842294.0	158.43232323232323	0.0
3847173.0	154.93962264150943	448.0
3852051.0	161.90893470790377	0.0
3856927.5	167.44444444444446	0.0
3861803.0	153.1509900990099	448.0
3866677.5	159.79956896551724	0.0
3871551.0	157.79113924050634	0.0
3876423.5	166.92048192771085	448.0
3881295.0	158.77495908346972	0.0
3886166.0	158.9699248120301	0.0
3891035.0	155.31569154434567	448.0
3895897.5	160.09237536656892	0.0
3900755.5	163.95093457943926	0.0
3905613.5	146.25	448.0
3910470.5	162.55395683453239	0.0
3915325.0	143.26315789473685	0.0
3920177.5	157.9150521609538	448.0
3925029.5	159.7641196013289	0.0
3929881.0	159.54126679462573	0.0
3934693.5	158.86631016042782	448.0
3937118.5	0.0	0.0
3939578.5	145.40254237288136	0.0
3944422.0	160.69014084507043	448.0
3949265.0	157.10526315789474	0.0
3954107.5	156.6055900621118	0.0
3958949.0	166.65020576131687	448.0
3963789.0	163.14501510574019	0.0
3968627.5	157.35446685878964	0.0
3973465.0	149.8744292237443	448.0
3978301.5	170.05789473684212	0.0
3983136.0	157.7035490605428	0.0
3987968.0	156.09154929577466	448.0
3992798.5	156.6268486916951	0.0
3997628.5	161.62938230383972	0.0
4002457.5	148.9158878504673	448.0
4007285.0	161.66490765171503	0.0
4012110.0	160.23042168674698	0.0
4016932.5	160.08847736625515	448.0
4021754.0	155.4272151898734	0.0
4026574.5	154.73160173160173	0.0
4031394.0	156.52247191011236	448.0
4036210.0	158.97391304347826	0.0
4041020.5	160.4765625	0.0
4045828.0	154.356940509915	448.0
4050635.0	157.4715719063545	0.0
4055441.5	152.94463667820068	0.0
4060247.5	161.15131578947367	448.0
4065053.0	155.48648648648648	0.0
4069858.0	160.4733009708738	0.0
4074662.5	153.46124031007753	448.0
4079466.0	161.5242718446602	0.0
4084269.0	162.9291338582677	0.0
4089071.0	164.34375	448.0
4093871.0	160.2397476340694	0.0
4098669.0	156.1275167785235	0.0
4103466.0	160.1237244897959	448.0
4108262.0	161.60256410256412	0.0
4113056.5	158.66867469879517	0.0
