#Position (bp)	Coverage	Std
6.6503949E7	2.7796976241900646	2.4823349977464195
6.6504412E7	1.2008639308855291	1.1912205838893322
6.6504875E7	1.5896328293736501	1.733297335839309
6.6505338E7	4.360691144708423	2.848591027566543
6.6505801E7	3.2354211663066956	1.8279093795328083
6.6506264E7	2.2742980561555077	1.5869336883806755
6.6506727E7	3.624190064794816	3.0061132817368987
6.650719E7	3.4816414686825055	2.5065788168359675
6.6507653E7	2.248380129589633	1.8166496587733647
6.6508116E7	1.3326133909287257	1.2172269585753124
6.6508579E7	1.2548596112311015	1.2979465423436582
6.6509042E7	2.8228941684665227	2.1728742000900203
6.6509505E7	2.91792656587473	2.685453977813555
6.6509968E7	2.466522678185745	1.8011275566050249
6.65104305E7	4381.924242424242	4816.737420577115
6.65108925E7	921.3419913419914	723.8509075518497
6.65113545E7	768.2943722943722	583.4258151797723
6.65118165E7	4.456709956709957	4.440320958720239
6.65122785E7	20.27705627705628	16.84780356154727
6.65127405E7	22.38095238095238	20.364003552657337
6.65132025E7	12.363636363636363	8.662753029106282
6.65136645E7	10.551948051948052	7.850882984503311
6.65141265E7	10.673160173160174	9.95955022541885
6.65145885E7	4.532467532467533	2.8964824165891963
6.65150505E7	11.058441558441558	6.43162505637579
6.65155125E7	8.151515151515152	4.4028719474090305
6.65159745E7	10.606060606060606	5.110679760956229
6.65164365E7	9.956709956709958	7.635358622795743
6.65168985E7	4.91991341991342	3.5152727998183666
6.65173605E7	4.097402597402597	3.8328157000404013
6.65178225E7	0.0	0.0
6.65182845E7	2.844155844155844	2.5886866749953925
6.65187465E7	5.5	4.293607450043021
6.65192085E7	2.878787878787879	3.0458260418244962
6.65196705E7	1.3095238095238095	1.3793467303754348
6.65201325E7	2.432900432900433	1.9733067156271966
6.65205945E7	3.4025974025974026	2.073330966995212
6.65210565E7	3.906926406926407	3.3738875030322046
6.65215185E7	4.8896103896103895	3.405495940006771
6.65219805E7	3.0303030303030303	2.5634797778466227
6.65224425E7	1.9523809523809523	1.8090680674665818
6.65229045E7	3.7532467532467533	3.0229998575137476
6.65233665E7	0.0	0.0
6.65238285E7	2.1147186147186146	1.4241272864946195
6.65242905E7	2.264069264069264	1.828111413998431
6.65247525E7	2.3333333333333335	2.1095536139706073
6.65252145E7	2.1904761904761907	1.7220243800155577
6.65256765E7	1.0952380952380953	1.0831251881293191
6.65261385E7	3.0562770562770565	2.8161562333677317
6.65266005E7	1.7272727272727273	1.766695254199807
6.65270625E7	0.0	0.0
6.65275245E7	2.8354978354978355	2.5533273427981222
6.65279865E7	3.142857142857143	1.4399975949955868
6.65284485E7	1.4458874458874458	1.3879506210261683
6.65289105E7	0.829004329004329	1.3265520192364337
6.65293725E7	1.2835497835497836	1.4895015000377538
6.65298345E7	2.824675324675325	2.3608458385911337
6.65302965E7	0.2683982683982684	0.6513389472789296
6.65307585E7	1.0995670995670996	1.0340522565441599
6.65312205E7	0.19264069264069264	0.43890852422878807
6.6531682E7	22.1236442516269	18.626305658205148
6.6532143E7	20.20173535791757	17.635376593432614
6.6532604E7	22.880694143167027	16.59351989139487
6.6533065E7	14.663774403470716	12.787432822027814
6.6533526E7	6.4707158351409975	3.9899548489064838
6.6533987E7	3.2624728850325377	2.38714925419885
6.6534448E7	4.334056399132321	3.881096072569182
6.6534909E7	12.436008676789587	8.733459730943823
6.653537E7	0.27765726681127983	0.8885875603982857
6.6535831E7	3.6746203904555315	2.880482605985314
6.6536292E7	2.6095444685466376	2.705742266874386
6.6536753E7	4.620390455531453	3.4628490019653104
6.6537214E7	0.06941431670281996	0.2634659687755137
6.6537675E7	5.4728850325379605	4.285879554710297
6.6538136E7	3.368763557483731	2.6288900522320273
6.6538597E7	0.7635574837310195	1.235764932121817
6.6539058E7	0.1301518438177874	0.3607656355832515
6.6539519E7	1.770065075921909	1.836600651278785
6.653998E7	3.0997830802603037	1.9956568895539872
6.6540441E7	3.1279826464208242	2.1675981089265894
6.6540902E7	1.9392624728850325	1.9355112772999579
6.6541363E7	3.774403470715835	3.244551581877231
6.6541824E7	1.1518438177874186	1.2566525792712773
6.6542285E7	3.355748373101952	2.1755892811313293
6.6542746E7	0.0	0.0
6.6543207E7	3.7852494577006506	2.77344081776252
6.6543668E7	0.0	0.0
6.6544129E7	3.8481561822125814	3.088007732673267
6.654459E7	2.2082429501084597	2.1825575556514014
6.6545051E7	3.123644251626898	1.6656540669406223
6.6545512E7	2.27765726681128	1.568397222694615
6.6545973E7	2.472885032537961	1.7276618934911017
6.65464335E7	100.70434782608696	88.04164034581937
6.65468935E7	16.534782608695654	11.162826508200059
6.65473535E7	3.5456521739130435	3.025256007851811
6.65478135E7	18.473913043478262	9.801397415896767
6.65482735E7	10.056521739130435	5.463714296432737
6.65487335E7	0.3804347826086957	0.8379581809633929
6.65491935E7	1.25	1.699744226283063
6.65496535E7	4.567391304347826	3.504345128923333
6.65501135E7	4.917391304347826	4.725048884035142
6.65505735E7	2.1456521739130436	1.399534083962914
6.65510335E7	7.380434782608695	14.037140176967176
6.65514935E7	2.9065217391304348	3.1064449134018135
6.65519535E7	5.2	2.6986308928143865
6.65524135E7	1.108695652173913	1.4310227415930614
6.65528735E7	4.445652173913044	2.9624461103152133
6.65533335E7	3.7195652173913043	3.0213011881580454
6.65537935E7	2.9434782608695653	3.223217404206953
6.65542535E7	4.528260869565218	2.8433752141945057
6.65547135E7	1.5630434782608695	1.7563549210497438
6.6555172E7	3.1903719912472646	1.8740424250643095
6.6555402E7	1.0	0.0
6.65556335E7	4.195652173913044	2.902772288093184
6.65560935E7	4.604347826086957	3.025256007851811
6.65565535E7	3.917391304347826	3.4046004681645226
6.65570135E7	0.0	0.0
6.65574735E7	2.784782608695652	2.4693776719968374
6.65579335E7	1.9565217391304348	2.067344442389381
6.65583935E7	0.941304347826087	1.3846989941311527
6.65588535E7	1.9695652173913043	2.177952768282537
6.65593135E7	0.0	0.0
6.65597735E7	3.130434782608696	1.2887472852415214
6.65602335E7	2.8978260869565218	2.4312279953178786
6.65606935E7	0.0	0.0
6.65611535E7	1.317391304347826	1.9415368184485464
6.65616135E7	1.2717391304347827	0.9406288368403619
6.6562073E7	54.15904139433551	41.369607738585636
6.6562532E7	5.416122004357298	3.636836471536377
6.6562991E7	10.90631808278867	9.550918467507968
6.656345E7	4.616557734204793	3.4957178909323834
6.6563909E7	0.0	0.0
6.6564368E7	7.607843137254902	7.483897019397707
6.6564827E7	0.6928104575163399	1.127976575414621
6.6565286E7	4.228758169934641	2.9272217973669834
6.6565745E7	9.673202614379084	9.509999324183442
6.6566204E7	0.0	0.0
6.6566663E7	6.05446623093682	2.7316430290841867
6.6567122E7	3.1481481481481484	3.0706992525778447
6.6567581E7	1.636165577342048	1.7956616806792127
6.656804E7	7.995642701525054	4.633636610190113
6.6568499E7	1.8387799564270153	2.4887546649147794
6.6568958E7	2.2222222222222223	3.0664393209278513
6.6569417E7	7.108932461873638	3.9001703778213157
6.6569876E7	0.5664488017429193	0.9404953962747205
6.6570335E7	0.25272331154684097	0.5005443659750534
6.6570794E7	3.457516339869281	3.1429278774260037
6.6571253E7	3.6492374727668846	3.0706992525778447
6.6571712E7	4.819172113289761	3.345077350923313
