#Position (bp)	insert size	chromosomes
2472339.5	151.27214611872145	0.0
2477903.5	163.72918175235336	0.0
2483463.5	153.95184426229508	6462.333333333333
2489020.0	153.1441798941799	0.0
2494574.0	147.98870056497177	0.0
2500127.0	153.83333333333334	6462.333333333333
2505675.5	147.7497255762898	0.0
2511218.5	147.10233029381965	0.0
2516760.0	150.2889660493827	6462.333333333333
2522300.5	287.40909090909093	0.0
2527838.5	149.0152380952381	0.0
2533373.5	152.43700787401573	6462.333333333333
2538907.0	159.2	0.0
2544436.5	205.1438202247191	0.0
2549962.5	145.1780303030303	6462.333333333333
2555486.5	152.8512658227848	0.0
2561007.5	148.90532117315138	0.0
2566527.5	572.72	6462.333333333333
2572046.0	149.1804054054054	0.0
2577559.0	145.71826280623608	0.0
2583062.5	145.84031877213695	6462.333333333333
2588560.0	139.63432073544433	0.0
2594057.0	0.0	0.0
2599552.5	142.00886766712142	6462.333333333333
2605046.0	154.65108514190317	0.0
2610537.0	145.20035149384887	0.0
2616025.5	151.12544802867384	6462.333333333333
2621512.5	247.66101694915255	0.0
2624488.0	153.87387387387386	0.0
2627229.5	145.25576923076923	6462.333333333333
2632479.0	151.46428571428572	0.0
2637959.0	148.24088748019017	0.0
2643437.0	145.1080617495712	6462.333333333333
2648913.5	150.45830461750518	0.0
2654388.0	176.15646731571627	0.0
2659861.0	147.38320209973753	6462.333333333333
2665333.5	151.6064189189189	0.0
2670803.0	163.0873362445415	0.0
2676267.5	0.0	6462.333333333333
2681729.5	0.0	0.0
2687191.5	158.41176470588235	0.0
2692650.0	259.37142857142857	6462.333333333333
2698104.5	174.0	0.0
2703557.5	151.45850914205346	0.0
2709008.5	145.67301782421634	6462.333333333333
2714456.5	147.38954248366014	0.0
2719900.5	120.3157894736842	0.0
2725342.5	173.52380952380952	6462.333333333333
2730783.5	166.70833333333334	0.0
2736216.5	146.85714285714286	0.0
2741642.5	146.18595578673603	6462.333333333333
2747058.5	147.27037037037036	0.0
2752463.0	149.40222575516694	0.0
2757864.0	147.07369323050557	6462.333333333333
2763263.0	155.27254901960785	0.0
2768661.0	146.31809065383072	0.0
2774053.0	147.81120527306967	6462.333333333333
2779433.5	150.78481012658227	0.0
2784804.0	171.0374384236453	0.0
2790170.5	180.67741935483872	6462.333333333333
2795536.0	149.71915584415584	0.0
2800899.0	154.2062028499581	0.0
2806260.0	177.73333333333332	6462.333333333333
2810570.5	150.12983151635282	0.0
2813249.0	142.60972316002702	0.0
2816973.5	153.45087719298246	6462.333333333333
2822324.5	135.59316427783904	0.0
2827674.0	149.25487646293888	0.0
2833020.5	147.82834507042253	6462.333333333333
2838363.0	143.5909090909091	0.0
2843699.5	146.14127529591448	0.0
2849031.0	187.1	6462.333333333333
2854362.0	197.99472990777338	0.0
2859685.5	1368.0	0.0
2865001.0	145.9492110453649	6462.333333333333
2870316.0	170.96153846153845	0.0
2875631.0	147.55882352941177	0.0
2880944.5	148.74010571097074	6462.333333333333
2886256.0	93.75	0.0
2891565.5	154.26666666666668	0.0
2896873.0	144.82096029547554	6462.333333333333
2902178.5	149.88215859030836	0.0
2907481.0	152.221793635487	0.0
2912781.5	148.01927194860815	6462.333333333333
2918081.0	153.3487031700288	0.0
2923379.5	140.73337920813043	0.0
2928677.5	149.7752100840336	6462.333333333333
2933973.5	143.21129032258065	0.0
2939267.0	146.400548696845	0.0
2944557.0	172.5050505050505	6462.333333333333
2949843.5	164.69117647058823	0.0
2955128.0	121.5	0.0
2960411.0	151.86006825938566	6462.333333333333
2965693.5	177.92007797270955	0.0
2970975.0	148.63804789877994	0.0
2976255.5	150.29807692307693	6462.333333333333
2981534.0	147.42372881355934	0.0
2986807.0	158.97055359246173	0.0
2992075.5	148.7941176470588	6462.333333333333
2997195.0	147.91926070038912	0.0
2999829.0	127.76470588235294	0.0
3002611.0	173.01666666666668	6462.333333333333
3007876.5	162.2298387096774	0.0
3013136.5	400.2659846547315	0.0
3018391.5	146.7417667570709	6462.333333333333
3023643.5	167.0	0.0
3028893.0	141.95449417074087	0.0
3034141.5	146.72190784155214	6462.333333333333
3039386.0	210.25555555555556	0.0
3044626.0	155.58942065491183	0.0
3049862.5	151.25	6462.333333333333
3055096.5	162.01050420168067	0.0
3060326.5	113.6	0.0
3065551.5	145.09581199156372	6462.333333333333
3070775.5	149.51206636500754	0.0
3075999.5	161.11070110701107	0.0
3081223.0	152.2490566037736	6462.333333333333
3086444.5	146.0516	0.0
3091663.5	156.95177788602047	0.0
3096881.5	147.29896907216494	6462.333333333333
3102095.5	148.05596923828125	0.0
3107305.5	144.47167755991285	0.0
3112512.5	150.20986358866736	6462.333333333333
3117715.0	148.08189158016148	0.0
3122914.5	148.40833333333333	0.0
3128112.0	204.93984962406014	6462.333333333333
3133304.5	191.67477386934672	0.0
3138492.0	177.1919191919192	0.0
3143677.0	166.6231884057971	6462.333333333333
3148858.5	148.71373056994818	0.0
3154036.0	146.93444276348967	0.0
3159210.5	149.45774121166792	6462.333333333333
3164384.0	206.96969696969697	0.0
3169556.0	143.39681904571373	0.0
3174727.0	147.0573189522342	6462.333333333333
3179898.0	160.21428571428572	0.0
3184822.0	160.41586073500966	0.0
3187407.5	147.7058823529412	6462.333333333333
3190239.0	142.69360269360268	0.0
3195407.5	146.53396739130434	0.0
3200574.5	146.77193432529504	6462.333333333333
3205739.0	160.70382695507487	0.0
3210902.0	145.10014306151646	0.0
3216064.5	133.1968085106383	6462.333333333333
3221225.0	147.66335956209375	0.0
3226384.0	147.798575385833	0.0
3231541.5	135.2941176470588	6462.333333333333
3236697.0	629.9473684210526	0.0
3241851.5	146.57070707070707	0.0
3247002.5	142.54936974789916	6462.333333333333
3252149.5	146.07501875468867	0.0
3257292.0	149.7037037037037	0.0
3262430.5	146.84154175588864	6462.333333333333
3267566.5	145.96528321587053	0.0
3272700.0	159.28571428571428	0.0
3277830.0	151.80445969125213	6462.333333333333
3282956.5	152.8426601784266	0.0
3288081.5	144.6815573770492	0.0
3293204.5	147.54137746930058	6462.333333333333
3298325.0	144.04088844018173	0.0
3303442.0	150.39818045862413	0.0
3308556.5	144.02647503782148	6462.333333333333
3313668.5	149.4347155586018	0.0
3318777.0	153.22346921934312	0.0
3323884.0	150.794061302682	6462.333333333333
3328989.5	155.7368815592204	0.0
3334092.5	233.60154241645245	0.0
3339194.0	200.77777777777777	6462.333333333333
3344294.0	155.88282647584973	0.0
3349393.0	274.0652173913044	0.0
3354491.5	165.08823529411765	6462.333333333333
3359589.0	152.17903930131004	0.0
3364685.5	150.1436646255299	0.0
3369781.5	147.78646874107906	6462.333333333333
3373485.0	152.81408450704225	0.0
3376028.5	150.32285115303984	0.0
3379959.5	145.53112699201284	6462.333333333333
3385045.5	140.10716099542915	0.0
3390130.5	191.57692307692307	0.0
3395213.0	182.0	6462.333333333333
3400293.5	149.23611111111111	0.0
3405371.5	179.63046300302898	0.0
3410447.0	139.66666666666666	6462.333333333333
3415521.5	150.38796992481204	0.0
3420594.0	146.98990869774147	0.0
3425664.5	159.72727272727272	6462.333333333333
3430731.5	148.10022271714922	0.0
3435792.5	180.45833333333334	0.0
3440849.0	162.0241935483871	6462.333333333333
3445904.0	148.03237156931738	0.0
3450958.0	146.67563465783664	0.0
3456007.0	209.17301038062283	6462.333333333333
3461050.0	0.0	0.0
3466089.5	146.85805084745763	0.0
3471126.5	167.24908424908426	6462.333333333333
3476162.5	154.08854166666666	0.0
3481194.5	149.43015075376886	0.0
3486220.5	176.00355450236967	6462.333333333333
3491244.0	155.41121495327104	0.0
3496263.5	137.4001647898929	0.0
3501279.5	0.0	6462.333333333333
3506293.5	154.26923076923077	0.0
3511304.0	145.5971058644326	0.0
3516312.0	169.8386167146974	6462.333333333333
3521318.0	150.14893617021278	0.0
3526322.0	146.38397152579498	0.0
3531325.0	145.76392572944297	6462.333333333333
3536325.0	147.58145766345123	0.0
3541321.5	221.33333333333334	0.0
3546317.0	140.4	6462.333333333333
3551312.0	145.46908919301558	0.0
3556306.5	171.3905325443787	0.0
3560462.0	159.04859813084113	6462.333333333333
3562958.0	140.35034013605443	0.0
3566291.0	171.03571428571428	0.0
3571280.5	165.32241515390686	6462.333333333333
3576265.0	140.69100743745773	0.0
3581245.0	146.50462107208872	0.0
3586223.5	154.95581395348836	6462.333333333333
3591200.5	169.19925512104282	0.0
3596175.5	149.20428500249128	0.0
3601149.5	165.29032258064515	6462.333333333333
3606123.0	148.16666666666666	0.0
3611095.5	148.21610169491527	0.0
3616063.5	171.32608695652175	6462.333333333333
3621026.0	149.8740740740741	0.0
3625986.5	148.23532196969697	0.0
3630945.0	146.86938775510205	6462.333333333333
3635900.5	141.5035605289929	0.0
3640852.0	148.53703703703704	0.0
3645800.0	149.5948275862069	6462.333333333333
3650745.0	147.94135188866798	0.0
3655685.5	0.0	0.0
3660623.5	152.35902636916836	6462.333333333333
3665561.0	152.6140625	0.0
3670496.0	286.7923076923077	0.0
3675429.0	149.08425720620843	6462.333333333333
3680361.0	148.80165289256198	0.0
3685292.0	159.06741573033707	0.0
3690222.5	142.87750855119955	6462.333333333333
3695152.5	163.27970557308097	0.0
3700082.0	155.61904761904762	0.0
3705010.5	165.92390615091946	6462.333333333333
3709936.5	191.17391304347825	0.0
3714860.0	217.97826086956522	0.0
3719783.0	149.79171597633137	6462.333333333333
3724705.0	165.77777777777777	0.0
3729625.0	147.97860593512766	0.0
3734543.5	150.11808669656205	6462.333333333333
3739461.0	141.3765182186235	0.0
3744377.0	157.9051724137931	0.0
3748217.5	151.95705521472394	6462.333333333333
3750675.0	149.26027397260273	0.0
3754206.5	162.64912280701753	0.0
3759118.0	151.73199152542372	6462.333333333333
3764025.0	145.86446886446888	0.0
3768930.0	171.22254335260115	0.0
3773834.0	149.93258426966293	6462.333333333333
3778736.5	165.19607843137254	0.0
3783635.5	142.83695652173913	0.0
3788531.5	146.95238095238096	6462.333333333333
3793426.5	147.28643216080403	0.0
3798320.0	151.51643192488262	0.0
3803212.0	446.48275862068965	6462.333333333333
3808102.0	150.17657657657657	0.0
3812990.5	147.48613251155624	0.0
3817877.5	161.3251349730054	6462.333333333333
3822762.5	170.75	0.0
3827646.5	143.5	0.0
3832530.5	180.81924460431654	6462.333333333333
3837413.5	148.8131212723658	0.0
3842294.0	147.64385964912282	0.0
3847173.0	149.6533795493934	6462.333333333333
3852051.0	152.3022181146026	0.0
3856927.5	147.48376623376623	0.0
3861803.0	146.55238095238096	6462.333333333333
3866677.5	152.5899182561308	0.0
3871551.0	146.89944134078212	0.0
3876423.5	155.81230529595015	6462.333333333333
3881295.0	171.34411384217336	0.0
3886166.0	140.93333333333334	0.0
3891035.0	143.71953877925654	6462.333333333333
3895897.5	158.76136752136753	0.0
3900755.5	141.5709219858156	0.0
3905613.5	147.61316872427983	6462.333333333333
3910470.5	144.29591836734693	0.0
3915325.0	151.8780487804878	0.0
3920177.5	147.40509554140127	6462.333333333333
3925029.5	144.06756756756758	0.0
3929881.0	143.8034734917733	0.0
3934693.5	146.9518161601186	6462.333333333333
3937118.5	0.0	0.0
3939578.5	144.43711340206187	0.0
3944422.0	146.6366432337434	6462.333333333333
3949265.0	151.0742857142857	0.0
3954107.5	146.3577277379734	0.0
3958949.0	137.4255319148936	6462.333333333333
3963789.0	199.0	0.0
3968627.5	178.875	0.0
3973465.0	140.7773058252427	6462.333333333333
3978301.5	153.93589743589743	0.0
3983136.0	150.27045454545456	0.0
3987968.0	147.67605633802816	6462.333333333333
3992798.5	153.33069828722003	0.0
3997628.5	154.40552995391704	0.0
4002457.5	139.3107769423559	6462.333333333333
4007285.0	149.47360703812316	0.0
4012110.0	167.0909090909091	0.0
4016932.5	151.51707317073172	6462.333333333333
4021754.0	146.19142857142856	0.0
4026574.5	150.51460823373174	0.0
4031394.0	149.14772727272728	6462.333333333333
4036210.0	149.97151898734177	0.0
4041020.5	161.97024178549287	0.0
4045828.0	162.66666666666666	6462.333333333333
4050635.0	145.63694852941177	0.0
4055441.5	148.83413926499034	0.0
4060247.5	144.1620879120879	6462.333333333333
4065053.0	147.27978216473792	0.0
4069858.0	144.890756302521	0.0
4074662.5	0.0	6462.333333333333
4079466.0	152.96735395189003	0.0
4084269.0	167.15151515151516	0.0
4089071.0	416.7857142857143	6462.333333333333
4093871.0	150.86949152542374	0.0
4098669.0	148.96111309311453	0.0
4103466.0	151.48668503213958	6462.333333333333
4108262.0	161.58928571428572	0.0
4113056.5	154.4064587973274	0.0
4117850.5	157.03244837758112	6462.333333333333
4122404.0	161.9083191850594	0.0
4124798.0	128.1818181818182	0.0
4127429.0	179.92857142857142	6462.333333333333
4132216.0	155.67790262172284	0.0
4137003.0	150.70814479638008	0.0
4141788.0	159.7386018237082	6462.333333333333
4146570.5	150.1875	0.0
4151352.5	148.16500994035786	0.0
4156134.0	147.03720930232558	6462.333333333333
4160914.0	140.49936467598476	0.0
4165692.5	152.35315985130111	0.0
4170470.0	197.7391304347826	6462.333333333333
4175246.5	155.80464371497197	0.0
4180022.0	146.03138075313808	0.0
4184797.0	168.43373493975903	6462.333333333333
4189571.5	161.9625	0.0
4194343.0	159.31666666666666	0.0
4199111.5	141.73831775700936	6462.333333333333
4203879.0	157.15346534653466	0.0
4208645.5	145.44	0.0
4213409.0	145.1750945992432	6462.333333333333
4218169.5	144.79894543787253	0.0
4222928.5	150.50478468899522	0.0
4227685.0	154.66666666666666	6462.333333333333
4232439.5	160.05899490167516	0.0
4237193.5	265.9516129032258	0.0
4241946.0	149.7321554770318	6462.333333333333
4246697.0	147.79340028694403	0.0
4251448.0	271.3636363636364	0.0
4256198.5	178.54545454545453	6462.333333333333
4260948.0	147.11565217391305	0.0
4265697.0	149.4206500956023	0.0
4270445.0	149.73274780426598	6462.333333333333
4275191.5	171.9200323101777	0.0
4279937.5	150.40944123314065	0.0
4284683.0	145.11184210526315	6462.333333333333
4289428.0	152.96682464454977	0.0
4294172.5	153.1385083713851	0.0
